G533	G416	-
G533	G328	-
G533	G323	-
G533	G327	-
G533	G1166	+
G533	G1363	+
G533	G517	-
G533	G518	-
G533	G519	-
G533	G529	-
G533	G530	-
G533	G531	-
G533	G532	-
G533	G1364	+
G533	G566	-
G533	G326	-
G533	G415	-
G533	G325	-
G1365	G399	-
G1365	G400	-
G1365	G415	-
G1365	G398	-
G1365	G1166	+
G1365	G534	-
G1365	G440	-
G1365	G416	-
G1035	G743	-
G1035	G742	-
G1035	G741	-
G1035	G740	-
G1035	G79	-
G1035	G52	-
G1035	G51	-
G1035	G50	-
G1035	G49	-
G1035	G48	-
G1035	G47	-
G1035	G847	+
G1035	G848	+
G1035	G849	+
G1035	G850	+
G1035	G851	+
G1035	G535	+
G1035	G536	+
G1035	G537	+
G1035	G852	+
G1035	G97	-
G1035	G623	-
G1035	G1056	+
G1035	G1057	+
G1035	G1058	+
G1035	G181	-
G1035	G184	-
G1035	G185	-
G1035	G187	+
G1035	G975	-
G1035	G195	+
G1035	G196	+
G1035	G801	+
G1035	G198	-
G1035	G199	-
G1035	G200	-
G1035	G201	-
G1035	G202	-
G1035	G203	-
G1035	G204	-
G1035	G1366	-
G1035	G1367	-
G1035	G802	+
G1035	G803	+
G1035	G804	-
G1035	G805	+
G1035	G806	+
G1035	G807	-
G1035	G955	-
G1035	G956	-
G1035	G957	-
G1035	G958	-
G1035	G959	-
G1035	G960	-
G1035	G961	-
G1035	G962	-
G1035	G963	-
G1035	G964	-
G1035	G965	-
G1035	G966	-
G1035	G967	-
G1035	G980	-
G1035	G981	-
G1035	G982	-
G1035	G983	-
G1035	G984	-
G1035	G208	+
G1035	G209	+
G1035	G210	+
G1035	G211	+
G1035	G212	+
G1035	G99	+
G1035	G100	+
G1035	G101	+
G1035	G102	+
G1035	G103	+
G1035	G104	+
G1035	G969	-
G1035	G970	-
G1035	G1368	-
G1035	G993	-
G1035	G298	-
G1035	G998	+
G1035	G999	+
G1035	G1000	-
G1035	G1001	-
G1035	G1002	-
G1035	G1003	-
G1035	G1004	-
G1035	G1005	-
G1035	G1006	-
G1035	G1007	-
G1035	G1008	-
G1035	G1009	-
G1035	G1010	-
G1035	G882	+
G1035	G883	+
G1035	G1011	-
G1035	G142	-
G1035	G407	-
G1035	G1019	-
G1035	G1020	+
G1035	G481	-
G1035	G143	+
G1035	G808	-
G1035	G486	-
G1035	G157	+
G1035	G66	+
G1035	G494	+
G1035	G812	-
G1035	G813	-
G1035	G814	-
G1035	G776	-
G1369	G1057	-
G1369	G1058	-
G1369	G801	+
G1369	G802	+
G1369	G803	+
G1369	G804	+
G1369	G805	+
G1369	G806	+
G1369	G807	+
G1369	G955	+
G1369	G956	+
G1369	G957	+
G1369	G958	+
G1369	G959	+
G1369	G960	+
G1369	G961	-
G1369	G962	-
G1369	G963	+
G1369	G964	+
G1369	G965	+
G1369	G966	+
G1369	G967	+
G1369	G969	-
G1369	G970	-
G1369	G993	-
G1369	G998	+
G1369	G999	+
G1369	G1005	-
G1369	G1006	-
G1369	G1007	-
G1369	G1008	-
G1369	G1009	-
G1369	G1010	-
G1369	G882	+
G1369	G883	+
G1369	G1011	-
G1369	G1020	+
G1369	G494	+
G1369	G776	+
G1369	G52	-
G1369	G51	-
G1369	G50	-
G1369	G49	-
G1369	G48	-
G1369	G47	-
G1369	G535	+
G1369	G536	+
G1369	G537	+
G1369	G1056	-
G1370	G1371	-
G1182	G1372	+
G1182	G1373	+
G1182	G1177	+
G1182	G1374	+
G1182	G1375	+
G1182	G1178	+
G975	G980	-
G975	G984	-
G975	G982	-
G975	G983	-
G975	G981	-
G1376	G1011	+
G1376	G993	+
G1377	G216	-
G1377	G215	-
G1377	G1062	-
G1377	G1022	-
G1377	G1104	-
G1377	G1117	-
G1377	G1118	-
G1377	G1103	-
G1378	G1059	-
G1378	G1060	-
G1378	G1379	-
G1378	G1380	-
G1378	G946	-
G1378	G947	-
G1378	G1381	-
G1378	G1382	-
G1378	G1099	-
G1378	G1383	-
G1378	G1384	-
G1378	G1385	-
G1378	G1386	-
G1378	G1387	-
G1378	G1388	-
G1378	G1389	-
G1378	G1390	-
G1378	G1391	-
G1378	G1392	-
G1378	G801	-
G1378	G1393	-
G1378	G1394	-
G1378	G802	-
G1378	G803	-
G1378	G804	-
G1378	G805	-
G1378	G806	-
G1378	G807	-
G1378	G1376	-
G1378	G1395	-
G1378	G754	-
G1378	G1396	-
G1378	G1397	-
G1378	G998	-
G1378	G999	-
G1378	G448	-
G1378	G1398	-
G1378	G1108	-
G1378	G1109	-
G1378	G1110	-
G1378	G1111	-
G1378	G1112	-
G1378	G1399	-
G1378	G882	-
G1378	G883	-
G1378	G933	-
G1378	G777	-
G1378	G1400	-
G1378	G1020	-
G1378	G1401	-
G1378	G774	-
G1378	G146	-
G1378	G147	-
G1378	G487	-
G1378	G775	-
G1378	G1213	-
G1378	G1031	-
G1378	G778	-
G1378	G779	-
G1378	G780	-
G1378	G781	-
G1378	G782	-
G1378	G783	-
G1378	G784	-
G1378	G785	-
G1378	G786	-
G1378	G787	-
G1378	G788	-
G1378	G789	-
G1378	G790	-
G1378	G1402	-
G1378	G91	-
G1378	G1403	-
G1378	G1404	-
G1378	G1405	-
G1378	G1048	-
G1378	G348	-
G1378	G686	-
G1378	G1406	-
G1378	G1407	-
G1378	G1408	-
G1378	G1409	-
G540	G368	+
G540	G1427	+
G540	G366	+
G540	G365	+
G540	G1428	-
G540	G1429	+
G540	G1430	+
G540	G4	+
G540	G800	-
G540	G344	-
G540	G343	+
G540	G658	-
G540	G657	-
G540	G76	-
G540	G294	-
G540	G367	+
G541	G1112	+
G541	G1431	-
G541	G1116	+
G541	G1120	-
G541	G1432	+
G541	G1111	+
G541	G1110	+
G541	G1109	+
G541	G1108	+
G541	G1433	+
G541	G1040	+
G541	G1434	+
G541	G798	+
G541	G1335	+
G541	G1334	+
G541	G1099	+
G541	G1032	+
G541	G1435	+
G541	G1436	+
G541	G1437	+
G1438	G449	-
G1438	G450	-
G1438	G451	-
G1438	G452	-
G1438	G453	-
G1438	G460	-
G1438	G455	-
G1438	G456	-
G1438	G457	-
G1438	G458	-
G1438	G459	-
G1438	G454	-
G616	G146	-
G616	G363	-
G616	G69	-
G616	G70	-
G616	G71	-
G616	G72	-
G616	G73	-
G616	G650	+
G616	G651	+
G616	G652	+
G616	G653	+
G616	G654	+
G616	G1439	-
G616	G337	-
G616	G89	-
G616	G91	-
G616	G197	-
G616	G147	-
G1440	G257	-
G1440	G236	-
G1463	G1464	+
G1463	G1465	+
G1463	G1466	+
G1463	G124	+
G1463	G125	+
G1463	G126	+
G1463	G127	+
G1463	G128	+
G1463	G129	+
G1463	G130	+
G1463	G1467	+
G1463	G1468	+
G1463	G1469	+
G1463	G1470	+
G1463	G1205	-
G1463	G253	-
G1463	G76	+
G1463	G1439	+
G1463	G1340	+
G1463	G1330	+
G1463	G529	+
G1463	G1471	+
G1463	G1472	+
G1463	G1473	+
G1463	G1325	+
G1463	G1326	+
G1463	G1327	+
G1463	G1328	+
G1463	G1474	+
G1463	G631	+
G1463	G2	-
G1463	G3	-
G1463	G1475	+
G1463	G1476	-
G1477	G1224	+
G1477	G1203	+
G1477	G1199	+
G1477	G1200	+
G1477	G1201	+
G1477	G1202	+
G1324	G546	-
G1492	G657	+
G1492	G1493	+
G1492	G658	+
G1122	G1283	+
G1122	G1287	+
G1122	G1494	+
G1122	G1178	+
G1122	G800	+
G1122	G1220	+
G1122	G1221	+
G1122	G1222	+
G1122	G1223	+
G1122	G1495	+
G1122	G365	-
G1122	G366	-
G1122	G367	-
G1122	G368	-
G1122	G1496	+
G1122	G1497	+
G1122	G1498	+
G1122	G1499	+
G1500	G1501	+
G1122	G1501	+
G1500	G657	-
G1500	G658	-
G1500	G1283	+
G1500	G1287	+
G1500	G1494	+
G1500	G1178	+
G1500	G1122	+
G1500	G800	+
G1500	G1220	+
G1500	G1221	+
G1500	G1222	+
G1500	G1223	+
G1500	G1495	+
G1500	G365	-
G1500	G366	-
G1500	G367	-
G1500	G368	-
G1500	G1496	+
G1500	G1497	+
G1500	G1498	+
G1500	G1499	+
G1500	G1502	+
G1122	G658	-
G1122	G657	-
G1122	G1502	+
G479	G682	+
G682	G182	+
G682	G557	+
G682	G558	+
G682	G479	+
G682	G556	+
G1319	G1506	+
G1319	G80	+
G1319	G1322	+
G1319	G174	+
G1319	G1325	+
G1319	G1326	+
G1319	G1327	+
G1319	G1328	+
G1319	G1320	+
G1319	G1507	+
G1319	G1316	+
G1319	G638	+
G1319	G639	+
G1319	G551	+
G1319	G2	+
G1319	G3	+
G1319	G4	+
G1319	G1508	+
G1467	G344	-
G1467	G847	+
G1467	G848	+
G1467	G849	+
G1467	G1186	+
G1467	G368	-
G1467	G367	-
G1467	G366	-
G1467	G365	-
G1467	G850	+
G1509	G1206	+
G1509	G1207	+
G1510	G1370	-
G1510	G1511	-
G1510	G130	-
G1510	G129	-
G1510	G128	-
G1510	G127	-
G1510	G126	-
G1510	G125	-
G1510	G124	-
G1510	G106	-
G1510	G1039	-
G1510	G1090	-
G1510	G236	+
G1510	G1371	-
G1510	G257	+
G1512	G1513	+
G1512	G1287	-
G1512	G1285	+
G1512	G1283	-
G1521	G447	+
G1522	G80	+
G1522	G1523	+
G1523	G1524	+
G1523	G1525	+
G1523	G1316	+
G1523	G1317	+
G1523	G1318	+
G1523	G638	+
G1523	G639	+
G1523	G551	+
G1523	G2	+
G1523	G3	+
G1523	G1526	+
G1523	G1527	+
G1523	G4	+
G1523	G1528	+
G1523	G1313	+
G1523	G1312	+
G1523	G1113	+
G1523	G1432	+
G1523	G1320	+
G1523	G1328	+
G1523	G1327	+
G1523	G1326	+
G1523	G1325	+
G1523	G174	+
G1523	G1529	+
G1523	G158	+
G1523	G1323	+
G1523	G1530	+
G1523	G1322	+
G1523	G1321	+
G1523	G1531	+
G1523	G80	+
G597	G599	+
G597	G620	+
G597	G395	+
G597	G396	+
G597	G397	+
G597	G598	+
G1532	G397	+
G1532	G597	+
G1532	G598	+
G1532	G599	+
G1532	G396	+
G1532	G395	+
G1532	G620	+
G1533	G601	+
G1533	G119	-
G1533	G106	-
G1533	G1368	+
G1533	G1367	+
G1533	G1366	+
G1533	G1125	+
G1533	G1124	+
G1533	G1123	+
G1533	G627	+
G1533	G600	+
G1476	G186	-
G1476	G105	-
G1534	G1535	-
G1534	G1536	-
G1534	G1537	-
G1534	G1538	-
G1534	G1539	-
G1534	G1540	-
G1534	G1541	-
G1534	G1190	-
G1534	G1542	-
G1534	G1543	-
G1534	G1544	-
G1545	G1540	-
G1545	G1546	-
G1545	G1190	+
G1545	G1193	-
G1545	G1210	+
G1545	G1547	-
G1545	G332	-
G1545	G1543	-
G1545	G1544	-
G1545	G1068	-
G1545	G1548	-
G1550	G473	-
G1550	G553	-
G1550	G612	-
G1551	G411	-
G1551	G410	-
G1551	G409	-
G1551	G408	-
G1551	G1208	-
G1551	G427	-
G1551	G426	-
G436	G612	-
G436	G614	-
G436	G553	-
G436	G429	-
G436	G435	-
G436	G473	-
G118	G570	+
G118	G571	+
G118	G437	+
G118	G63	+
G118	G60	+
G759	G569	+
G759	G568	+
G759	G644	+
G572	G576	-
G572	G575	-
G572	G574	-
G572	G573	-
G572	G577	-
G572	G581	-
G572	G580	-
G572	G579	-
G572	G578	-
G1560	G1561	-
G1560	G1562	-
G1560	G1563	-
G1560	G1564	-
G1560	G1565	-
G1560	G1113	-
